tempo,mfccs_mean,mfccs_std,emotion
143.5546875,"[ 0.17103827 72.94001    15.347977   30.357449    1.7187662   8.859036
  8.644158    4.82402     3.3932834  15.109883   -1.7119361   6.004846
  4.070348  ]","[32.450478  14.560617  10.3504305  6.9207478  6.6522794  6.1985817
  7.114265   5.1683116  4.6821623  5.761805   4.8081894  4.8998375
  5.119638 ]",angry
143.5546875,"[-218.99686    189.29669    -21.558693    25.52321     15.006133
   -1.3108869   -2.3457491    4.1205454   -0.7397332    4.32048
   -6.438946    -3.2760165   -6.7831926]","[46.985397  25.56053   10.989599   9.366834  10.162395   7.6287885
  6.194926   5.2657313  5.6562834  5.386392   5.229977   4.440844
  4.234184 ]",angry
107.666015625,"[-153.9616      46.409966     1.5578687   36.718285     4.5521245
   14.787428     6.6054187   10.394119     1.6860833    8.785884
    2.6776772    8.710451     6.102796 ]","[42.9562    19.546453  19.740978   9.351415   6.5905695  7.8456006
  6.0644655  5.3336086  4.7927046  5.782972   4.8674135  4.457957
  4.1727962]",angry
151.99908088235293,"[-2.3103596e+02  8.8312561e+01  7.3511630e-02  3.8246925e+01
  1.4668268e+01  2.0988733e+01  1.5374741e+01  2.0870153e+01
  1.0725243e+01  1.5654131e+01  8.1900854e+00  1.0295372e+01
  8.2922363e+00]","[51.744137  26.546755  12.969118   9.761979   9.696439   5.8521233
  7.1478605  5.7876625  5.9485755  5.7873087  6.4588203  5.9922585
  5.4708886]",angry
99.38401442307692,"[-139.61426    133.50143    -23.47089     32.888172     7.987471
   11.216342     1.4943566    7.992209     2.280362     4.268224
   -4.276995     3.1767719   -0.6716218]","[34.41858   23.272547  10.839652  10.339094   6.787285   6.650759
  5.8072724  5.8548136  5.9865985  6.4824543  7.1777787  8.202295
  6.717377 ]",angry
99.38401442307692,"[-2.6816990e+01  7.1915489e+01  1.3014383e+01  2.3368227e+01
  9.7434902e+00  1.3069104e+01  1.2103403e+00  5.3985772e+00
 -2.7347095e+00  1.3262434e+00 -2.7880063e+00  3.0641701e-02
 -3.3062799e+00]","[27.919544  16.680794   7.773157   5.8652277  5.729062   5.3286066
  4.906153   5.397104   4.504317   4.235056   4.558689   4.3533225
  4.0689526]",angry
99.38401442307692,"[-66.28613    85.480804   19.64811    42.395897   15.7315445   7.224694
   2.5587642   6.1576233   3.9790292   3.6542935  -5.0696764   1.4807249
  -5.3826704]","[34.096565  21.112984  12.662779   9.122259   7.682429   6.502165
  5.8126354  5.4466977  5.480443   5.7194633  5.3761597  5.4654636
  5.720881 ]",angry
117.45383522727273,"[-102.13365    111.98191     -5.74316     30.124203     6.128367
    8.722789    -3.9374652    5.43511     -1.1242111    1.8789691
   -4.3963304    3.1210942    1.9463664]","[31.255295  27.782217  12.813559   9.06194    6.820256   6.5433097
  5.1937356  5.2043023  5.3484936  5.1392655  4.935322   4.5620785
  5.1930833]",angry
143.5546875,"[-80.8802      90.68849    -15.661022    55.6198      11.244087
   3.1310155   -0.90050095  10.9734125    4.270692     4.6606674
  -2.2065809    0.43557918  -7.4345875 ]","[40.925198  26.892506  17.6377    13.101929   7.62055    8.678223
 10.3145685  6.374735   7.211381   6.3440022  6.738781   6.767282
  5.6950765]",angry
107.666015625,"[-227.03899    173.35022    -32.977127    64.44848      5.277988
   15.449859    19.82366      1.7925825    6.5429325   -5.6006794
    3.4755452   -4.781275     2.9169426]","[24.837994  16.783815   7.1201677 15.286074   6.758573   7.5388327
  5.0140295  4.885385   4.899037   4.8757496  7.3588605  4.615756
  7.7445164]",angry
161.4990234375,"[-2.00317596e+02  1.46430496e+02 -1.55794668e+01  2.65373287e+01
 -1.58652365e-01  1.89369984e+01 -5.17587543e-01  1.54101715e+01
  6.03209352e+00  1.58041000e+01  3.83918214e+00  1.19248791e+01
  2.74912977e+00]","[39.287663  21.615273  10.708686   7.1588836  5.217087   5.9744186
  4.5959983  4.518899   5.1907134  4.269765   5.827077   4.812667
  5.8309946]",angry
99.38401442307692,"[-85.46777   100.19887     6.7738657  58.301685    3.590803   11.543577
   4.125922   13.283895    0.8112211   6.9080505  -7.8069034  -2.7197351
  -3.8785055]","[55.834015  26.061096  16.420017   9.724598   8.262768   6.5835714
  5.8673205  5.2474065  5.734064   4.9955564  4.4112577  5.1045494
  4.658445 ]",angry
129.19921875,"[-81.34834   104.714905    3.865016   35.951252  -19.593666    4.8640914
 -16.26362     3.777752  -10.50385    -2.2042813 -12.941352    3.3840637
  -4.7877874]","[35.292595  15.253197  13.409058   8.066744   8.903281   5.517364
  5.7682924  5.927628   5.963068   5.771004   5.6002097  5.388037
  6.3377805]",angry
95.703125,"[-198.29002    175.15282      5.8253965   29.503408    15.406971
   13.070471     6.840809     8.747306     5.909838     6.284623
    2.6400194    1.9653679    4.3459916]","[51.960438  25.181335  14.547919   9.055147   9.284428   7.6113763
  5.7040443  4.490617   5.28355    4.3969407  4.290352   4.5523853
  4.1442933]",angry
161.4990234375,"[-2.4398453e+02  1.7326511e+02  7.7080584e+00  3.5701023e+01
  5.5050325e+00  1.5322340e-01  9.5047607e+00  3.4105649e+00
  6.3085513e+00  1.1252425e+01  4.7645507e+00  3.3955917e+00
 -7.3181448e+00]","[43.747974  29.54759   19.757853  16.48513   16.814308  10.583902
 10.03962    7.8080144  6.8823333  7.7421737  7.325157   7.764297
  6.677113 ]",angry
99.38401442307692,"[-40.30292    71.33775    15.884246   38.85989     7.4472632  10.800836
   6.616557    7.539836   -1.4335402   2.096128   -1.5118283   4.0174117
   1.0495697]","[23.647764  14.914607   9.138586   8.599186   5.399067   5.4524493
  5.2720027  5.4609327  5.3184376  5.5293837  5.595896   5.7504845
  5.9321265]",angry
172.265625,"[-1.5894167e+02  1.2058209e+02 -1.4413337e+01  4.3755733e+01
  2.2274384e+00  1.2185973e+01  4.8256459e+00  1.2490200e+01
  4.8806217e-02  3.0478647e+00 -4.9429321e+00  1.5656731e+00
  1.7090919e+00]","[52.776886  26.351545  14.527447   9.39758    8.602108   7.723653
  6.8366747  6.952831   6.188796   5.6035805  6.9768734  6.4157743
  7.0912213]",angry
143.5546875,"[-36.765823   106.94039      3.0010035   24.926632     7.553692
  18.915354     3.5786073   10.171549     1.466261    12.358638
  -0.89767694   8.352384     0.21003973]","[44.58946   27.098886  18.592506   9.739317   8.541933   5.87661
  6.403547   5.5361185  6.032476   5.0030985  5.414094   5.832268
  5.5295143]",angry
89.10290948275862,"[-1.3255249e+02  1.5626070e+02 -2.3181883e+01  2.8270348e+01
  2.0138202e+00  4.7941489e+00  8.3754882e-02  1.1362375e+00
 -8.3557433e-01  5.2638469e+00 -6.4639678e+00 -2.6990643e+00
 -2.7521148e+00]","[69.99001   29.049746  23.828875  13.01412   12.226157  11.726377
  9.495767  11.600675   7.9320564  7.1163745  7.777496   6.1103
  6.7083836]",angry
117.45383522727273,"[-187.7584     146.72888     -3.4641085   24.225004    20.186596
   24.350515    14.373937    13.1078415    5.8778543    7.8247786
    7.0522714    6.24873      2.903094 ]","[74.77352   47.922115  15.813097  22.313108  15.671514   8.550239
  6.7561636  5.3585043  4.717165   4.770807   4.9195366  5.1455817
  4.4697623]",angry
123.046875,"[-47.35471    107.43233    -11.799117    26.537914    -1.8999773
  15.146273     4.4620705    9.357703    -0.36152273   1.609776
  -0.68090004   6.770856    -1.1517681 ]","[51.38163   18.021393  12.7777405 10.294707   9.075708   6.1715302
  5.8696737  5.272344   5.8276253  6.796609   4.8009586  5.564172
  4.579405 ]",angry
99.38401442307692,"[-197.56085    155.54735     22.117315    21.81304     16.692228
   12.833648     4.8436413   11.605437     6.4138527    5.9986396
    4.51286      7.4535947    1.7735629]","[81.560814  30.765095  19.87715   12.269943  12.798261   8.402761
  7.25208    6.2706537  7.211793   6.475373   8.735456   6.599127
  7.417488 ]",angry
112.34714673913044,"[-76.58763    126.13486    -17.305742    29.270638     1.8921876
   8.288991     2.7759674    3.0761387   -2.0659924    5.7476935
   0.63120246  -0.3982836   -5.973236  ]","[43.40808   15.880703  14.410062   9.565424   7.730849   7.980889
  6.625697   6.4276342  6.257154   6.560382   6.003409   6.171017
  7.2601204]",angry
67.99958881578948,"[-269.6659     125.95193     16.298344    23.449564     7.3304286
   12.901441     4.8016605   10.112644    -3.5821471    6.5744066
   -8.48381     10.000874     1.4746741]","[77.81026   23.959293  11.101235  10.218657   8.609005   8.219617
  7.396518   7.220653   7.053693   7.8947735  7.307833   7.1121755
  7.3497252]",sad
99.38401442307692,"[-169.0716     131.84286     -1.6477946   38.03087      3.1591053
   11.8011675   -3.0455904   11.280021   -11.352449     5.417876
   -4.801709     3.8683114   -9.823138 ]","[37.68572   20.014093  14.762796  11.3434     9.056      7.9565673
  7.2908535  6.787173   6.9453883  6.617075   6.4880147  6.485218
  6.933513 ]",sad
103.359375,"[-225.7928      62.736633    16.592655    46.393375    -4.1391954
    2.076224    -7.599428     2.4280512   -4.1344476   10.476524
   15.679041     4.2061234  -11.7746525]","[76.253105 48.958378 34.368023 20.172478 20.791803 15.335358 16.231323
 15.482107 22.62759  19.14601  23.149925 27.981852 24.605968]",sad
184.5703125,"[-2.7992047e+02  1.4244395e+02 -3.7797201e-02  1.3655358e+01
  2.0743759e+00  6.9156542e+00  1.0641909e+00  2.6786425e+00
 -1.2447082e+01 -2.2390917e-01 -1.1018281e+01 -1.1431203e+01
  1.4591632e+00]","[100.68034    26.137661   23.979914    8.469912    7.886301    7.226975
   7.618841    6.629286    8.0306425   7.379706    7.1052313   7.887084
   5.7053757]",sad
107.666015625,"[-139.69669     127.552536      5.563382     27.495924      7.8456993
   -1.0382426    -0.23124467    2.6223264   -13.338164    -12.902933
  -15.343394     -9.353708    -14.465741  ]","[40.901985  16.721384  11.673963  10.265252   9.131615   7.8608403
  6.984666   6.7347302  6.7688303  7.4171214  6.246252   6.0260324
  6.2589617]",sad
135.99917763157896,"[-208.92271    185.08498    -30.397945    -0.9710253   -6.471624
   -6.993307    -9.349149    -4.08472     -9.252085    -5.729485
  -10.7160845   -1.7643865   -7.570567 ]","[36.52402   17.683601  13.097064   9.734038  10.8463335  7.6277037
  7.0650535  7.4304657  7.949918   7.495748   7.652568   8.673344
  9.085946 ]",sad
117.45383522727273,"[-2.43905411e+02  1.13633896e+02  1.79758339e+01  4.49721146e+01
 -1.05831280e-01  1.18924751e+01 -2.99252057e+00  1.02302904e+01
 -8.90922260e+00  5.26856565e+00 -4.44565868e+00 -1.50346231e+00
  4.46754026e+00]","[78.070724 27.731647 18.050508 11.187149 11.125193  9.153056  8.964189
  8.956033  9.644004 10.010084  7.983066  8.833532  8.520078]",sad
95.703125,"[-58.246216  108.06927     0.7307733  26.689915   -7.738086    4.0635815
  -5.9953895   3.927301   -0.7646111   3.670443   -4.341207   -4.314956
  -9.894646 ]","[38.209713  17.678188  12.944709  10.072222   8.970911   7.725013
  8.0706     8.465352   8.232063   6.5724564  8.146615  11.076607
  8.088398 ]",sad
129.19921875,"[-158.33372    119.17177    -36.425903    23.922506    -9.994694
   20.974964    -8.359515    15.5189085  -15.817206    -4.5238833
  -19.254618    -1.6248295  -16.134863 ]","[39.06642   17.101595  14.822314   9.513091  10.4666395  8.745133
  7.7224593  7.2144647  7.041449   7.1239185  7.4604573  7.1741924
  6.282622 ]",sad
99.38401442307692,"[-196.7939      102.68279       4.5105476    36.623913     10.406024
    9.618668     -0.22564338    3.962682     -1.5146815     3.1041653
   -0.2774047     0.47294772   -8.7241335 ]","[104.35691    47.323837   28.237228   18.797083   13.096009   11.643639
   9.364587    9.212213    9.682295    9.511812    8.614955    8.638716
   7.9829254]",sad
172.265625,"[-132.88947      74.08537       0.6820175    19.618721     -4.2488103
    3.8000627     2.122792      7.335392     -2.732932     -0.35904267
   -5.7135024     0.30331197   -4.871689  ]","[43.605698  15.129465  21.194258  10.971088   7.8351645  6.8713174
  6.8179     8.191028   7.70533    8.455397   6.3039427  6.115468
  7.450064 ]",sad
135.99917763157896,"[-184.51248     119.23508     -75.14765      17.500004     -9.099916
   10.907201    -12.314611     10.035883    -13.164923      0.89966595
  -16.792316     -6.517752     -9.393331  ]","[49.566723  22.593678  20.255898  18.60063   18.30617   12.5483265
 13.176588   9.409425  10.250006   9.820697   8.289454  10.958815
  7.261344 ]",sad
107.666015625,"[-307.22583     95.17206    -48.34759     31.655478   -21.797495
  -10.180393   -11.5128355   -5.1900325   -0.727221   -12.873728
  -14.024809   -12.760477    -8.066349 ]","[57.882484  26.597694  16.091234  14.038142  12.686362   9.571863
  7.726812   8.729082   7.604367   6.6823697  8.439139   8.148981
  7.587737 ]",sad
161.4990234375,"[-189.84706     85.41627     -8.15855     19.097372   -19.792534
    0.8392927   -2.4716568   -2.6700094    1.0641874    6.312689
   -7.1411915    2.4503715  -11.767562 ]","[54.201458  23.389893  11.224772  10.367886   9.204798   7.738445
  7.479384   8.31867    7.765244   7.235894   7.9896884  7.7403436
  7.28742  ]",sad
161.4990234375,"[-127.852264     91.24958     -27.826813     19.645508    -17.771255
    3.8908653   -10.191845      3.3739538    -7.0151815    -0.6005928
   -7.124456      0.83224684   -4.899956  ]","[23.623108  13.375103  12.751141   8.753703   6.7673297  6.165231
  6.2504377  6.458157   7.0863566  5.682055   5.5633087  6.158329
  6.307075 ]",sad
151.99908088235293,"[-132.43307    122.92911    -46.844543    16.860037    -8.056648
    1.41272      0.7168245    2.0002732    2.4662027    1.6258283
   -2.3515      -1.452044    -0.2312144]","[58.537266  25.45984   15.589799  14.154243   9.558136   8.83389
  9.567171   8.323783   8.739946   8.7758465  8.928933   9.306903
 10.485439 ]",sad
184.5703125,"[-247.14049    113.318756    -9.100748    22.870874     7.4397326
   19.101492    17.374298    19.427969    17.629862    13.417901
   -6.5465784   -5.50321     -9.79379  ]","[42.433502  24.997108  19.609058  11.119126   9.342365  10.6497555
 14.067292   9.81153   13.884557  13.560662  10.008786  11.338312
 13.313308 ]",sad
135.99917763157896,"[-73.592064  115.987686   -4.7395372  23.067907    2.7724335   4.291479
  -6.501362    9.082113   -7.279187   -1.4662428 -11.505249   -1.6516565
  -4.0416546]","[26.915678  15.054657  10.399629  10.908661  10.464646   8.804904
  7.1705766  7.5618796  7.218175   7.0732293  6.2196283  6.5082603
  5.5737844]",sad
151.99908088235293,"[-234.37302     91.02883     -0.6904536   30.598675    -1.234441
   -9.893299   -13.0183525   -2.9624674   -7.9612284   -4.4475536
   -9.590778     1.0253003   -9.628486 ]","[84.10269   21.398079  11.092093  10.436926   8.397439   8.574639
 10.4997     6.9090004 10.863659   9.070375   8.835072  10.136484
  7.5384326]",sad
117.45383522727273,"[-67.3726     94.93479   -19.74564    38.179432    5.7326956   9.711642
  -1.0560771   4.592412   -4.629654    1.7252795  -6.372179    1.0565023
  -7.706035 ]","[30.936392  20.115284  13.878632  14.660326  11.883014   9.191443
  7.5792317  7.040519   6.515434   7.353622   7.0772705  6.7367916
  6.045663 ]",sad
143.5546875,"[-2.4861917e+02  1.3644423e+02 -2.5900309e+00  2.1697920e+01
  1.6822762e+01  1.5042186e+01 -1.8049369e+00  1.0193967e-01
 -5.4991431e+00  2.3341115e+00 -8.4615917e+00 -1.4094856e+01
 -1.3585871e+01]","[62.113937  28.2943    17.332298  11.077982   9.3680315  8.035734
  9.683861   8.366449   6.743799   6.959726   8.268216   6.55284
  6.631575 ]",sad
103.359375,"[-209.3274       72.82547     -42.56331      26.421465    -11.68905
  -14.286522    -23.228802    -12.485771    -12.28338     -11.770576
   -9.965095     -0.53344285   -1.4242916 ]","[36.43237   19.065407  13.487027   9.96019    9.82418    9.446844
  6.8367376  7.445162   8.402287   7.818264   8.338231   7.1769857
  7.7266297]",sad
151.99908088235293,"[-130.88101     130.68022      18.317139     39.799656     -0.6008708
    5.130481     -8.564977      4.0654054    -1.817049      0.54880965
   -5.642873      4.4150963    -0.9651547 ]","[44.766953  21.507677  19.421375  11.739071  11.2421465  7.933147
  7.6328106  7.7016826  6.8627863  6.9888945  6.2519774  7.3552957
  7.607136 ]",sad
135.99917763157896,"[-141.42236    110.88095    -24.518993    33.375427   -19.78265
    7.008624   -12.573808     1.3778689  -10.009764    -3.1469057
   -4.666023     1.2308352   -5.892388 ]","[37.5211    16.872984  14.282235  15.119919  10.300661  12.897844
  6.947892   7.1534443  7.5058     8.475447   7.338963   8.347821
  8.922081 ]",sad
78.30255681818181,"[-5.0533154e+01  8.8419601e+01 -5.2922260e+01  2.1928707e+01
 -2.2097876e+01 -1.2760208e+01 -2.0798721e+01 -2.0847509e+01
 -1.4363297e+01  2.4558123e-02 -1.0706942e+01 -1.4617648e+00
 -3.2919354e+00]","[41.871403  25.377516  16.172192   9.814802   7.3965697  7.1197143
  6.427852   6.580306   5.5897927  7.103114   5.735606   6.0969224
  6.323138 ]",sad
151.99908088235293,"[-225.30087    130.30049     16.579342    14.243341    -3.605758
   -5.436018    -6.3144584   -2.006122   -16.062815    -2.2020404
  -11.133128    -7.59796    -12.492113 ]","[72.35866   22.099417  13.198358   9.081665   9.649203   7.485409
  7.3478107  6.8961816  7.14239    8.729279   7.0135946  8.654931
  6.7757382]",sad
99.38401442307692,"[-226.14182      76.78382      -3.5329165     0.7303157   -20.467852
  -12.650956    -12.974493      3.2472792   -15.016365    -10.6128435
  -17.989925      0.23315845   -6.054436  ]","[72.330315  25.464222  11.30644   10.414432   8.025472   7.5783668
  7.4971824  7.155753   6.756666   8.687553   6.8485956  8.433938
  7.1328063]",sad
172.265625,"[-107.1181      70.85375      6.2913623    9.96613     -2.0416656
   15.445768    -8.188322    10.711952     0.5822112    3.307292
   -4.1235747    1.983355    -8.709934 ]","[31.133078  13.133536  13.56397    9.630455   8.169337   8.50258
  8.23202    7.351908   7.5055647  6.755828   7.012017   7.991281
  7.162853 ]",sad
161.4990234375,"[-183.472       74.730385   -27.103657     1.0240341    2.015881
    2.5887241   -5.551958     2.813482   -12.0695095   -2.1311407
   -9.915177     0.7797206   -1.022316 ]","[83.05392  36.852398 20.125778 22.126558 17.164307 14.055587 11.009655
 13.038287 15.21784   8.851643 10.681284 15.738299 14.473807]",sad
161.4990234375,"[-99.82102     91.70962    -17.132812    20.31831     -1.2665453
   5.2200003   -1.2920716   -0.86414963  -8.039683     0.45934996
  -5.4801574   -3.2488523   -4.4631352 ]","[41.656345  29.744888  14.2153    11.917981   8.982677   8.408031
  7.5969334  7.2167354  7.080575   6.962154   6.840269   8.333136
  8.107569 ]",sad
112.34714673913044,"[-86.02626    121.404175    -7.6489964   36.522423     2.3427913
  10.270724    -3.1503434   -4.5104675   -0.41745356   5.273988
   2.4184537    2.1063302   -5.453073  ]","[44.035362 19.95581  14.103483 10.216523  9.894544  8.447355  8.695222
  8.534924  8.097196  7.803949  9.214563 10.200229 12.150094]",sad
198.76802884615384,"[-228.42044     93.67186    -34.661797    49.545254    -1.5278835
   10.050929   -11.899678     2.9282358   -8.76405     -3.163517
   -4.3761425   -8.7817335   -6.6025715]","[100.407646  26.7942    27.529978  11.102213  13.587932   9.098144
  11.46843    9.285669   9.97823    9.008273   9.701911   8.908482
   8.975464]",sad
129.19921875,"[-137.59685    172.40521    -27.188173    12.691114     2.4815905
    1.2112995    1.8120621   -1.2615875   -9.0278635   -3.8099635
   -3.0330896   -7.403846   -10.371272 ]","[62.31343   39.489697  17.11486   13.924928  11.309986   7.7877746
  7.464547   8.602806   6.455539  10.442915   9.623411   7.2588964
  8.055053 ]",sad
143.5546875,"[-7.01709213e+01  1.11324097e+02  6.70393884e-01  3.25403137e+01
  8.25114346e+00  4.36364460e+00 -1.08012855e-01  8.10125256e+00
 -4.18323803e+00 -2.68756866e+00 -6.03308392e+00  1.64692974e+00
 -5.68601608e+00]","[42.614735  25.406975  15.050542  12.576706  10.842497   8.338971
  7.9933753  7.2378607  9.567151   7.6578693  7.9090643  6.5870714
  7.7089953]",sad
112.34714673913044,"[-301.9282     126.59032    -25.39343     13.411948   -15.46891
    3.107363    -4.043314     2.6828845   -7.7694716   -3.873334
   -2.6906598   -4.939276   -12.389154 ]","[46.010136  24.07182   25.776318  11.623815  12.045965   8.767802
  8.41275    7.3785663  6.991026   7.8336296  7.277491   8.020461
  8.557873 ]",sad
89.10290948275862,"[-232.59064     161.23396      19.99857       3.600731      7.7866464
   11.04804      -1.7707801    -1.6982138    -2.22816       3.5651095
    1.721529      0.27053395   -4.979675  ]","[61.51942  32.275097 18.511385 13.074343 11.829991 12.567752 11.852274
  8.40062   9.448369 10.362072  9.378342  9.052854  8.846005]",sad
129.19921875,"[-182.4262     139.28412      4.601248    17.593649     6.3708677
    8.017676     3.8289354    6.976521   -14.157921    -3.642666
   -6.2393355   -2.013912   -12.509395 ]","[66.94339   25.911806  14.050701  14.2087345 11.339508  10.065387
  8.659481   8.196955  10.317628   8.47516    7.2106967  6.2836485
  7.63013  ]",sad
92.28515625,"[-180.00906     111.04669       6.5238037    25.049622    -10.962683
   -2.212192     -7.185376     -3.6267488    -0.641778     -0.2659675
   -5.4075446     0.39827663  -10.997076  ]","[51.753017  20.784374  10.033372   9.649653   9.3803     7.471896
  7.168488   8.201841   7.2850885  6.8287363  6.742408   5.8546596
  6.751705 ]",sad
215.33203125,"[-382.25775    177.64014      7.988518   -22.221333    -7.163007
  -16.46292    -20.742031   -11.858901    -6.144006    -2.5074136
   -4.185438   -11.530043    -9.854199 ]","[53.24056   28.26915   20.845617  10.366254   9.997804   8.058185
  9.975754  12.081744  10.7189    10.2342615  9.274959  10.747996
  9.310016 ]",sad
172.265625,"[-244.04468    148.81187    -14.599651    22.039274    -1.6313529
   -5.2158175  -12.515418    -6.329715   -18.266489   -15.629539
  -17.215395   -12.299283    -3.2285795]","[35.33226  18.369066 12.275879  9.276851 10.204161  7.841831  7.437168
  8.414767  8.00985   6.21753   8.485621  7.128333  9.112103]",sad
172.265625,"[-89.923386    89.97286    -14.819547    18.263315    -4.649054
   0.12281255  -4.7380447    1.9656341    2.8546433    6.382536
   0.48891595  -1.3676085   -4.2567906 ]","[41.17704   18.905943  13.055951   8.697554   9.630933   7.4321704
  7.9444504  9.946884  10.2304945  9.649758   8.867806   9.223403
 10.792073 ]",sad
143.5546875,"[-448.61026    104.97324     37.433544    25.859587    13.188293
    1.3816895   -2.7925303   -6.573179    -5.26306     -2.448374
   -0.8692509   -1.3491296   -4.7683887]","[57.45863   25.954102  20.160187  10.7322445  9.548999   9.334109
  6.9004426  7.41892    6.803417   5.6414137  6.2849655  5.770306
  6.1856756]",sad
143.5546875,"[-167.06734    133.86287    -34.69054     24.87488      3.4655693
   16.584795     8.943306     2.347301    -3.0667155   -0.8374256
  -11.152378    -5.717305    -3.3311   ]","[56.716724  35.066513  22.44047   11.518483  10.745302   8.332131
  8.6328535  9.0796     8.145433   6.490871   7.894579   7.9456124
  6.9712   ]",sad
135.99917763157896,"[-69.49367    87.296585    1.6944005  14.008904   -2.204491    7.8792853
  -2.8335245   1.9922884  -9.483319   -3.7696257  -6.3638115   0.803223
  -1.3517674]","[46.8283    24.078766  15.475381  11.609832   9.333537   9.663561
  8.195117   6.921304   6.8657126  6.9921603  6.6470647  9.088278
  9.042434 ]",sad
99.38401442307692,"[-2.0502118e+02  1.0416345e+02  2.9319019e+01  3.6536442e+01
  7.1145062e+00  6.1649384e+00  3.3563769e+00 -1.2062140e+00
  7.1117061e-01  2.0051181e+00 -1.7736675e-01  3.3741291e+00
 -1.5595243e+00]","[48.848156  20.28641    9.395874  10.104248   8.157403   7.23319
  5.5745955  7.9114423  7.4423003  6.3517456  6.745623   5.448727
  7.4565835]",sad
151.99908088235293,"[-361.6412     138.11497    -21.174646    -2.9971185   -8.998586
  -13.680512    -8.915906    -1.4526293   -9.44953    -10.737013
   -7.4885907   -6.071263    -5.7143316]","[72.48142   34.540348  23.55981   12.924153  11.4475765  9.5691595
  7.855738   7.8347244  7.790376   7.5343914  7.702526  11.86385
 12.36861  ]",sad
92.28515625,"[-148.01596    128.02243     18.687872    19.802935    11.412373
    9.276069    -1.9615083    4.0116053   -9.779215    -7.500611
   -6.0858235   -9.145263    -6.197773 ]","[49.94945   23.35609   21.43509   10.529695  11.068996   9.705222
 10.383189   8.710533   7.7854567  6.541291   8.595763   7.01937
  7.091283 ]",sad
151.99908088235293,"[-162.64403     84.77757      8.192948    35.899834   -22.05472
   -0.9705768  -19.098204   -13.311328   -14.351702    -2.293077
  -21.501451   -12.471006   -11.253994 ]","[60.67454  31.426075 12.741413 11.246603  8.598797  6.914494  8.717102
  7.079477  8.094703  8.263413  9.141331  8.557893  7.712805]",sad
99.38401442307692,"[-150.79312     126.86339      23.67872      27.749525     -2.879478
    7.671738     -8.429721     -0.38139597  -11.538532     -1.841111
   -9.035423     -2.0700562    -7.320188  ]","[68.26259   23.856726  11.912232  12.309687   8.823159   8.049283
  8.98111    7.247449   6.801734   7.882539   6.9249344  6.9179296
  6.6012173]",sad
83.35433467741936,"[-156.74947     108.24955       5.704105     15.867309     -9.416512
   -0.67733467  -11.01714      -3.8447804    -7.697835     -4.544336
   -4.845025      1.1111424    -3.8716867 ]","[61.87174   34.297485  22.632374  12.616109   9.591668   8.649348
  7.426903   7.3881044  7.1061487  6.9616838  6.8743043  7.937351
  8.745219 ]",sad
198.76802884615384,"[-2.2861382e+02  1.0559143e+02  1.9582884e+01  2.4903763e+01
 -4.9161053e+00  1.0678141e+01 -1.5393232e-01 -8.4879732e+00
 -1.1027985e+00 -6.0022445e+00 -6.4058862e+00 -2.8190169e+00
 -9.1407185e+00]","[69.23136   30.468525  18.746307  14.048752  17.620726  11.348279
  9.223929  10.222691   8.694996   8.6660595  8.26266    7.1728663
  8.166296 ]",sad
107.666015625,"[-114.588264    142.56497       1.5986335    25.537588     -5.620121
    5.2889256     0.8218714    -7.9712024    -8.81904       0.63333493
  -12.163869     -3.6116204    -8.760792  ]","[70.24726   32.5683    12.241964  11.258467   9.716979   8.923883
  6.8947587  9.684356   6.4763155  6.4140944  8.461426   8.248715
  6.228881 ]",sad
89.10290948275862,"[-205.52313      86.30776      14.911026     25.91843      -8.464676
    8.680092     -5.1791058     5.318286     -8.598698     -0.28892305
   -9.977397     -2.0542178    -1.6712077 ]","[51.793823 24.140278 19.973825 14.094344 11.020159  9.788231  8.748433
  9.10493   8.622795  8.575591  9.126294  8.393099  9.746322]",sad
129.19921875,"[-161.08484    127.70043    -30.08497     11.177921   -11.883105
   -7.2890778   -4.025466    -4.190518    -6.4939375   -8.099433
  -12.513616    -1.10403     -4.1056185]","[39.58968  24.027374 18.154411 10.737649 16.223688  9.823476 10.011109
 11.458291  8.54035   9.914207  9.078622  7.333897  8.467108]",sad
107.666015625,"[-140.32825    120.09223     20.933455    18.281826     0.9048967
    8.273705    -9.401008     0.8886215   -5.4789343   -2.2784908
   -7.875631    -0.8908944   -2.8122683]","[63.94654   27.285     14.995697  11.302755   9.84502    8.945546
  8.150665   9.41177    7.534926   8.802989   7.5306687  6.0800986
  6.9760737]",sad
103.359375,"[-221.90775    117.875595   -19.071804    19.934963    -5.2783637
    6.200952    -7.4804277    2.2563689   -1.2533278   -6.318656
  -11.847578    -8.331855   -11.095899 ]","[67.83114   19.43165   19.536966   9.494756   8.106029   8.766948
  7.102674   6.7097626  6.7737727  6.425682   6.1841645  6.8768473
  6.6187987]",sad
117.45383522727273,"[-106.23523    101.60274    -46.883312    21.258516    -4.8022127
   -8.715609    -6.310771    11.256681    -8.973754     9.032842
   -7.0187383    2.1505508   -5.004404 ]","[58.763123  26.394583  15.305333  14.308809  12.151617  11.94716
 13.6709795 11.6111145 10.335261   9.05386    9.5478525  9.983594
 10.15469  ]",sad
